# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Nov 13 03:38:56 2024
# Radiative transfer took 21.076 seconds
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2
1.842730000e+00 3.99257e-38 3.99821e-38 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98320e-01 1.00000e+00 1.00000e+00
1.842740000e+00 4.38437e-34 4.38951e-34 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98774e-01 1.00000e+00 1.00000e+00
1.842750000e+00 8.58723e-31 8.59418e-31 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99058e-01 1.00000e+00 1.00000e+00
1.842760000e+00 4.56712e-28 4.56971e-28 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99357e-01 1.00000e+00 1.00000e+00
1.842770000e+00 8.89043e-26 8.89419e-26 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99539e-01 1.00000e+00 1.00000e+00
1.842780000e+00 7.83894e-24 7.84146e-24 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99652e-01 1.00000e+00 1.00000e+00
1.842790000e+00 3.66582e-22 3.66676e-22 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99729e-01 1.00000e+00 1.00000e+00
1.842800000e+00 1.02829e-20 1.02852e-20 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99770e-01 1.00000e+00 1.00000e+00
1.842810000e+00 1.89966e-19 1.90006e-19 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99787e-01 1.00000e+00 1.00000e+00
1.842820000e+00 2.46974e-18 2.47024e-18 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99794e-01 1.00000e+00 1.00000e+00
1.842830000e+00 2.38554e-17 2.38605e-17 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99789e-01 1.00000e+00 1.00000e+00
1.842840000e+00 1.79135e-16 1.79184e-16 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99739e-01 1.00000e+00 1.00000e+00
1.842850000e+00 1.08545e-15 1.08576e-15 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99700e-01 1.00000e+00 1.00000e+00
1.842860000e+00 5.46544e-15 5.46668e-15 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99768e-01 1.00000e+00 1.00000e+00
1.842870000e+00 2.34032e-14 2.34082e-14 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99787e-01 1.00000e+00 1.00000e+00
1.842880000e+00 8.68358e-14 8.68559e-14 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99771e-01 1.00000e+00 1.00000e+00
1.842890000e+00 2.83569e-13 2.83645e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99737e-01 1.00000e+00 1.00000e+00
1.842900000e+00 8.25658e-13 8.25925e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99683e-01 1.00000e+00 1.00000e+00
1.842910000e+00 2.15091e-12 2.15186e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99571e-01 1.00000e+00 1.00000e+00
1.842920000e+00 4.96984e-12 4.97337e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99315e-01 1.00000e+00 1.00000e+00
1.842930000e+00 9.89498e-12 9.90973e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98574e-01 1.00000e+00 1.00000e+00
1.842940000e+00 1.55882e-11 1.56178e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98078e-01 1.00000e+00 1.00000e+00
1.842950000e+00 1.47169e-11 1.47325e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98963e-01 1.00000e+00 1.00000e+00
1.842960000e+00 3.38932e-12 3.39178e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99324e-01 1.00000e+00 1.00000e+00
1.842970000e+00 1.19658e-14 1.19728e-14 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99417e-01 1.00000e+00 1.00000e+00
1.842980000e+00 9.08676e-13 9.09414e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99289e-01 1.00000e+00 1.00000e+00
1.842990000e+00 6.16690e-11 6.17244e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99102e-01 1.00000e+00 1.00000e+00
1.843000000e+00 3.46187e-10 3.46421e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99287e-01 1.00000e+00 1.00000e+00
1.843010000e+00 8.08556e-10 8.08882e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99586e-01 1.00000e+00 1.00000e+00
1.843020000e+00 1.40299e-09 1.40337e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99723e-01 1.00000e+00 1.00000e+00
1.843030000e+00 2.31006e-09 2.31055e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99788e-01 1.00000e+00 1.00000e+00
1.843040000e+00 3.57407e-09 3.57473e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99815e-01 1.00000e+00 1.00000e+00
1.843050000e+00 5.55461e-09 5.55565e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99813e-01 1.00000e+00 1.00000e+00
1.843060000e+00 9.46853e-09 9.47038e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99804e-01 1.00000e+00 1.00000e+00
1.843070000e+00 1.56984e-08 1.57015e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99805e-01 1.00000e+00 1.00000e+00
1.843080000e+00 2.39813e-08 2.39865e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99785e-01 1.00000e+00 1.00000e+00
1.843090000e+00 3.42262e-08 3.42341e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99770e-01 1.00000e+00 1.00000e+00
1.843100000e+00 4.64993e-08 4.65129e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99711e-01 1.00000e+00 1.00000e+00
1.843110000e+00 6.08486e-08 6.08763e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99550e-01 1.00000e+00 1.00000e+00
1.843120000e+00 7.72167e-08 7.72913e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99051e-01 1.00000e+00 1.00000e+00
1.843130000e+00 9.54263e-08 9.55909e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98269e-01 1.00000e+00 1.00000e+00
1.843140000e+00 1.15327e-07 1.15434e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99064e-01 1.00000e+00 1.00000e+00
1.843150000e+00 1.36205e-07 1.36292e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99356e-01 1.00000e+00 1.00000e+00
1.843160000e+00 1.57516e-07 1.57575e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99623e-01 1.00000e+00 1.00000e+00
1.843170000e+00 1.78637e-07 1.78686e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99724e-01 1.00000e+00 1.00000e+00
1.843180000e+00 1.98553e-07 1.98601e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99760e-01 1.00000e+00 1.00000e+00
1.843190000e+00 2.16096e-07 2.16153e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99738e-01 1.00000e+00 1.00000e+00
1.843200000e+00 2.30089e-07 2.30142e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99767e-01 1.00000e+00 1.00000e+00
1.843210000e+00 2.39463e-07 2.39510e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99803e-01 1.00000e+00 1.00000e+00
1.843220000e+00 2.43353e-07 2.43403e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99791e-01 1.00000e+00 1.00000e+00
1.843230000e+00 2.41167e-07 2.41222e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99769e-01 1.00000e+00 1.00000e+00
1.843240000e+00 2.32655e-07 2.32717e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99733e-01 1.00000e+00 1.00000e+00
1.843250000e+00 2.17998e-07 2.18070e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99667e-01 1.00000e+00 1.00000e+00
1.843260000e+00 1.97881e-07 1.97940e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99704e-01 1.00000e+00 1.00000e+00
1.843270000e+00 1.73411e-07 1.73453e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99762e-01 1.00000e+00 1.00000e+00
1.843280000e+00 1.46108e-07 1.46140e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99780e-01 1.00000e+00 1.00000e+00
1.843290000e+00 1.17766e-07 1.17794e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99766e-01 1.00000e+00 1.00000e+00
1.843300000e+00 9.02775e-08 9.03026e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99721e-01 1.00000e+00 1.00000e+00
1.843310000e+00 6.53326e-08 6.53558e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99642e-01 1.00000e+00 1.00000e+00
1.843320000e+00 4.41969e-08 4.42186e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99501e-01 1.00000e+00 1.00000e+00
1.843330000e+00 2.76080e-08 2.76302e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99176e-01 1.00000e+00 1.00000e+00
1.843340000e+00 1.56688e-08 1.56942e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98327e-01 1.00000e+00 1.00000e+00
1.843350000e+00 7.92247e-09 7.93619e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98298e-01 1.00000e+00 1.00000e+00
1.843360000e+00 3.47414e-09 3.48028e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98184e-01 1.00000e+00 1.00000e+00
1.843370000e+00 1.28981e-09 1.29378e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96801e-01 1.00000e+00 1.00000e+00
1.843380000e+00 4.07978e-10 4.09343e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96760e-01 1.00000e+00 1.00000e+00
1.843390000e+00 1.07227e-10 1.07439e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98137e-01 1.00000e+00 1.00000e+00
1.843400000e+00 2.08840e-11 2.09138e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98600e-01 1.00000e+00 1.00000e+00
1.843410000e+00 2.71723e-12 2.72121e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98446e-01 1.00000e+00 1.00000e+00
1.843420000e+00 2.10581e-13 2.11060e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97652e-01 1.00000e+00 1.00000e+00
1.843430000e+00 8.26951e-15 8.28530e-15 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98205e-01 1.00000e+00 1.00000e+00
1.843440000e+00 1.28552e-16 1.28775e-16 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98386e-01 1.00000e+00 1.00000e+00
1.843450000e+00 5.39527e-19 5.40201e-19 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98923e-01 1.00000e+00 1.00000e+00
1.843460000e+00 3.26122e-22 3.26396e-22 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99240e-01 1.00000e+00 1.00000e+00
1.843470000e+00 9.71298e-27 9.71971e-27 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99292e-01 1.00000e+00 1.00000e+00
1.843480000e+00 2.32573e-33 2.32751e-33 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99142e-01 1.00000e+00 1.00000e+00
1.843490000e+00 4.52097e-43 4.52530e-43 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99018e-01 1.00000e+00 1.00000e+00
1.843500000e+00 3.91051e-55 3.91392e-55 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99303e-01 1.00000e+00 1.00000e+00
1.843510000e+00 4.63204e-68 4.63449e-68 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99554e-01 1.00000e+00 1.00000e+00
1.843520000e+00 1.10164e-89 1.10205e-89 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99656e-01 1.00000e+00 1.00000e+00
1.843530000e+00 7.22576e-129 7.22814e-129 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99654e-01 1.00000e+00 1.00000e+00
1.843540000e+00 2.72789e-193 2.72887e-193 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99689e-01 1.00000e+00 1.00000e+00
1.843550000e+00 1.97384e-267 1.97432e-267 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99787e-01 1.00000e+00 1.00000e+00
1.843560000e+00 2.99196e-193 2.99238e-193 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99843e-01 1.00000e+00 1.00000e+00
1.843570000e+00 8.12941e-127 8.13038e-127 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99872e-01 1.00000e+00 1.00000e+00
1.843580000e+00 1.98402e-85 1.98423e-85 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99889e-01 1.00000e+00 1.00000e+00
1.843590000e+00 9.80387e-61 9.80481e-61 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99900e-01 1.00000e+00 1.00000e+00
1.843600000e+00 1.41592e-45 1.41605e-45 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99906e-01 1.00000e+00 1.00000e+00
1.843610000e+00 7.33594e-36 7.33666e-36 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99904e-01 1.00000e+00 1.00000e+00
1.843620000e+00 2.40845e-29 2.40873e-29 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99894e-01 1.00000e+00 1.00000e+00
1.843630000e+00 7.10657e-25 7.10761e-25 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99868e-01 1.00000e+00 1.00000e+00
1.843640000e+00 6.80414e-22 6.80538e-22 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99828e-01 1.00000e+00 1.00000e+00
1.843650000e+00 4.63775e-20 4.63876e-20 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99795e-01 1.00000e+00 1.00000e+00
1.843660000e+00 5.26351e-19 5.26532e-19 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99684e-01 1.00000e+00 1.00000e+00
1.843670000e+00 3.42016e-18 3.42114e-18 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99690e-01 1.00000e+00 1.00000e+00
1.843680000e+00 1.13385e-17 1.13406e-17 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99807e-01 1.00000e+00 1.00000e+00
1.843690000e+00 5.74966e-17 5.75044e-17 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99858e-01 1.00000e+00 1.00000e+00
1.843700000e+00 5.88660e-15 5.88725e-15 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99885e-01 1.00000e+00 1.00000e+00
1.843710000e+00 2.16542e-13 2.16565e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99893e-01 1.00000e+00 1.00000e+00
1.843720000e+00 1.50492e-12 1.50510e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99884e-01 1.00000e+00 1.00000e+00
1.843730000e+00 3.35053e-12 3.35103e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99854e-01 1.00000e+00 1.00000e+00
1.843740000e+00 9.77513e-12 9.77739e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99783e-01 1.00000e+00 1.00000e+00
1.843750000e+00 8.68898e-11 8.69233e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99643e-01 1.00000e+00 1.00000e+00
1.843760000e+00 6.64276e-10 6.64534e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99602e-01 1.00000e+00 1.00000e+00
1.843770000e+00 2.91897e-09 2.91997e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99654e-01 1.00000e+00 1.00000e+00
1.843780000e+00 8.01543e-09 8.01755e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99730e-01 1.00000e+00 1.00000e+00
1.843790000e+00 1.56085e-08 1.56117e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99794e-01 1.00000e+00 1.00000e+00
1.843800000e+00 2.37262e-08 2.37300e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99838e-01 1.00000e+00 1.00000e+00
1.843810000e+00 2.98167e-08 2.98211e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99851e-01 1.00000e+00 1.00000e+00
1.843820000e+00 3.19796e-08 3.19850e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99831e-01 1.00000e+00 1.00000e+00
1.843830000e+00 2.97206e-08 2.97275e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99767e-01 1.00000e+00 1.00000e+00
1.843840000e+00 2.40463e-08 2.40548e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99645e-01 1.00000e+00 1.00000e+00
1.843850000e+00 1.68834e-08 1.68891e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99663e-01 1.00000e+00 1.00000e+00
1.843860000e+00 1.01752e-08 1.01787e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99651e-01 1.00000e+00 1.00000e+00
1.843870000e+00 5.16661e-09 5.16923e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99480e-01 1.00000e+00 1.00000e+00
1.843880000e+00 2.15030e-09 2.15154e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99432e-01 1.00000e+00 1.00000e+00
1.843890000e+00 7.06434e-10 7.06766e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99531e-01 1.00000e+00 1.00000e+00
1.843900000e+00 1.74759e-10 1.74847e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99500e-01 1.00000e+00 1.00000e+00
1.843910000e+00 3.02016e-11 3.02131e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99642e-01 1.00000e+00 1.00000e+00
1.843920000e+00 3.30603e-12 3.30697e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99726e-01 1.00000e+00 1.00000e+00
1.843930000e+00 1.99285e-13 1.99338e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99722e-01 1.00000e+00 1.00000e+00
1.843940000e+00 5.58833e-15 5.59025e-15 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99602e-01 1.00000e+00 1.00000e+00
1.843950000e+00 5.41893e-17 5.42237e-17 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99122e-01 1.00000e+00 1.00000e+00
1.843960000e+00 1.18506e-19 1.18633e-19 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99197e-01 1.00000e+00 1.00000e+00
1.843970000e+00 2.99998e-23 3.00145e-23 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99612e-01 1.00000e+00 1.00000e+00
1.843980000e+00 2.92222e-28 2.92303e-28 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99765e-01 1.00000e+00 1.00000e+00
1.843990000e+00 1.67244e-35 1.67276e-35 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99826e-01 1.00000e+00 1.00000e+00
1.844000000e+00 1.93522e-46 1.93553e-46 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99841e-01 1.00000e+00 1.00000e+00
1.844010000e+00 8.01871e-64 8.01999e-64 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99839e-01 1.00000e+00 1.00000e+00
1.844020000e+00 5.82042e-93 5.82136e-93 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99827e-01 1.00000e+00 1.00000e+00
1.844030000e+00 1.91181e-143 1.91219e-143 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99748e-01 1.00000e+00 1.00000e+00
1.844040000e+00 4.66176e-225 4.66344e-225 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99599e-01 1.00000e+00 1.00000e+00
1.844050000e+00 7.58049e-263 7.58205e-263 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99746e-01 1.00000e+00 1.00000e+00
1.844060000e+00 4.99917e-174 4.99990e-174 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99830e-01 1.00000e+00 1.00000e+00
1.844070000e+00 3.02074e-111 3.02108e-111 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99874e-01 1.00000e+00 1.00000e+00
1.844080000e+00 1.85791e-74 1.85810e-74 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99893e-01 1.00000e+00 1.00000e+00
1.844090000e+00 7.74163e-53 7.74263e-53 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99883e-01 1.00000e+00 1.00000e+00
1.844100000e+00 1.73663e-39 1.73683e-39 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99872e-01 1.00000e+00 1.00000e+00
1.844110000e+00 8.55996e-31 8.56077e-31 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99897e-01 1.00000e+00 1.00000e+00
1.844120000e+00 7.17340e-25 7.17405e-25 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99908e-01 1.00000e+00 1.00000e+00
1.844130000e+00 1.12368e-20 1.12379e-20 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99906e-01 1.00000e+00 1.00000e+00
1.844140000e+00 1.31783e-17 1.31798e-17 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99894e-01 1.00000e+00 1.00000e+00
1.844150000e+00 2.72043e-15 2.72083e-15 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99867e-01 1.00000e+00 1.00000e+00
1.844160000e+00 1.64248e-13 1.64281e-13 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99815e-01 1.00000e+00 1.00000e+00
1.844170000e+00 3.92094e-12 3.92220e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99709e-01 1.00000e+00 1.00000e+00
1.844180000e+00 4.52900e-11 4.53108e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99559e-01 1.00000e+00 1.00000e+00
1.844190000e+00 2.85652e-10 2.85824e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99426e-01 1.00000e+00 1.00000e+00
1.844200000e+00 1.02345e-09 1.02433e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99155e-01 1.00000e+00 1.00000e+00
1.844210000e+00 1.94672e-09 1.94819e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99241e-01 1.00000e+00 1.00000e+00
1.844220000e+00 1.51665e-09 1.51750e-09 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99461e-01 1.00000e+00 1.00000e+00
1.844230000e+00 2.58546e-10 2.58637e-10 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99681e-01 1.00000e+00 1.00000e+00
1.844240000e+00 2.02841e-12 2.02891e-12 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99781e-01 1.00000e+00 1.00000e+00
1.844250000e+00 9.91907e-18 9.92096e-18 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99823e-01 1.00000e+00 1.00000e+00
1.844260000e+00 3.76640e-16 3.76696e-16 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99846e-01 1.00000e+00 1.00000e+00
1.844270000e+00 5.59137e-11 5.59224e-11 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99848e-01 1.00000e+00 1.00000e+00
1.844280000e+00 1.65428e-08 1.65461e-08 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99820e-01 1.00000e+00 1.00000e+00
1.844290000e+00 3.25008e-07 3.25105e-07 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99730e-01 1.00000e+00 1.00000e+00
1.844300000e+00 1.85384e-06 1.85466e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99574e-01 1.00000e+00 1.00000e+00
1.844310000e+00 5.68530e-06 5.68831e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99462e-01 1.00000e+00 1.00000e+00
1.844320000e+00 1.24641e-05 1.24693e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99576e-01 1.00000e+00 1.00000e+00
1.844330000e+00 2.24156e-05 2.24221e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99703e-01 1.00000e+00 1.00000e+00
1.844340000e+00 3.55025e-05 3.55112e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99756e-01 1.00000e+00 1.00000e+00
1.844350000e+00 5.15054e-05 5.15191e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99736e-01 1.00000e+00 1.00000e+00
1.844360000e+00 7.01757e-05 7.02003e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99653e-01 1.00000e+00 1.00000e+00
1.844370000e+00 9.09673e-05 9.10159e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99472e-01 1.00000e+00 1.00000e+00
1.844380000e+00 1.13013e-04 1.13080e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99408e-01 1.00000e+00 1.00000e+00
1.844390000e+00 1.35143e-04 1.35220e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99431e-01 1.00000e+00 1.00000e+00
1.844400000e+00 1.55770e-04 1.55908e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99124e-01 1.00000e+00 1.00000e+00
1.844410000e+00 1.73143e-04 1.73485e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98041e-01 1.00000e+00 1.00000e+00
1.844420000e+00 1.85474e-04 1.85851e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97968e-01 1.00000e+00 1.00000e+00
